gene,pval
isogroup100022,2.18558971426816
isogroup100108,-0.663498801177075
isogroup100124,2.37244166681023
isogroup100150,0.775449547489125
isogroup100175,0.991587301545368
isogroup100212,1.19037812513668
isogroup100260,-14.0290936715991
isogroup100363,1.34683747228134
isogroup100486,-4.98886957308887
isogroup100532,0.138702159896741
isogroup100628,1.53147234722007
isogroup100677,1.71130511609077
isogroup100959,1.57899792237729
isogroup101118,-0.25106564787395
isogroup101170,0.717968353452297
isogroup101213,2.26402201852197
isogroup101218,2.62633245277105
isogroup101638,1.91955611615484
isogroup101699,1.7948972525383
isogroup101742,-2.24826689299282
isogroup101805,-2.87821951694779
isogroup101808,-10.3021513538157
isogroup101990,-34.8708841048493
isogroup101993,1.07452735835937
isogroup102033,0.795790546319819
isogroup102243,2.65682308686069
isogroup102465,-0.0186762817022583
isogroup102599,-0.483591403535964
isogroup102637,1.5944640482294
isogroup102730,1.0783120875534
isogroup102743,1.81911124828506
isogroup102783,-25.1821930680314
isogroup102812,2.30841080229088
isogroup102930,1.96250511692354
isogroup102932,1.57466915772251
isogroup102996,-73.8397892455797
isogroup103006,2.12714955358973
isogroup103090,0.950380621263764
isogroup103116,-0.865307566522682
isogroup103201,1.64902093774812
isogroup103219,-0.207522808319461
isogroup103236,0.251946159178653
isogroup103244,0.685722276419484
isogroup103378,-1.86128685993375
isogroup103431,-33.9797152595139
isogroup103627,2.54957741150719
isogroup103668,0.807302046403817
isogroup103715,0.915232522644138
isogroup103735,2.58734755195321
isogroup103750,0.392398137268699
isogroup103776,0.421186306995881
isogroup103797,-3.18083380185303
isogroup103803,1.79054571938546
isogroup103821,-2.21552528469859
isogroup103864,0.440879589146556
isogroup103904,0.230610201254734
isogroup103948,-0.106559123043571
isogroup104240,0.596333636685318
isogroup104280,1.22732370034385
isogroup104329,-13.9859057856839
isogroup104372,1.4582327432311
isogroup104531,-0.249901397473072
isogroup104568,0.234801216854701
isogroup104631,-0.237768115585074
isogroup104720,0.321380254119539
isogroup104918,0.484743827293723
isogroup104920,-0.173800484259498
isogroup104938,1.9001892306089
isogroup105002,0.651917514481688
isogroup105005,0.858485843244301
isogroup105016,0.489355008639567
isogroup105166,-0.372051610887498
isogroup105395,0.764775942210935
isogroup105415,-0.131402079647744
isogroup105458,0.321517201387416
isogroup105610,1.15951854475682
isogroup105656,-0.372977623594505
isogroup105702,-0.553752491100199
isogroup105713,-2.11457145215894
isogroup105813,-0.738109679161919
isogroup106024,0.959043608174365
isogroup106030,0.0270998878891301
isogroup106041,-8.22895324681932
isogroup106071,-0.375478733015781
isogroup106216,-0.130802507187906
isogroup106223,-1.07173964793841
isogroup106390,-95.4740303900323
isogroup106425,-6.58132375472737
isogroup106474,-1.1245148720303
isogroup106494,-0.0061919846287036
isogroup106501,-0.554902153861086
isogroup106527,-0.518285096279399
isogroup106600,1.49154476405714
isogroup106706,0.168088213795275
isogroup106873,0.074270532838891
isogroup106991,1.57206446393283
isogroup107004,-0.527816412091702
isogroup107673,1.07072053144845
isogroup1077,-0.189790668563453
isogroup107709,0.000932235606575882
isogroup107836,-0.117790832172919
isogroup107961,0.616516658584291
isogroup107969,0.168880326007066
isogroup108029,0.201831478030984
isogroup108048,2.87283722847077
isogroup108136,1.03245401348151
isogroup108155,-6.68826316740753
isogroup108276,0.974266874301513
isogroup108291,1.63221080238218
isogroup108317,1.70953271453681
isogroup108320,-0.0572085335302315
isogroup108333,0.285196308113308
isogroup108367,-19.0171421851206
isogroup108468,4.86878050281941
isogroup109125,-0.502908249238597
isogroup109187,-0.407926829936012
isogroup109251,1.20861075949622
isogroup109340,4.45910412912389
isogroup10945,1.15116350240614
isogroup109461,-10.0217387247839
isogroup109557,-0.737211816914129
isogroup109751,1.80365703314236
isogroup109862,0.149025059662605
isogroup109881,1.5583634591798
isogroup109897,2.01997895800809
isogroup10994,-0.00572489796203283
isogroup109953,2.07445479941849
isogroup110110,-1.29907760294834
isogroup110244,0.504076687505463
isogroup11027,0.132562373658219
isogroup110367,0.514739291088621
isogroup110489,0.980001995294938
isogroup110716,-0.00604437989501048
isogroup110782,0.22212291846618
isogroup11079,-1.87093302097559
isogroup110815,0.227563291169111
isogroup110830,-0.300385078726936
isogroup110866,-10.0673342024042
isogroup110921,-8.70329792905744
isogroup110998,-9.49214256750174
isogroup111013,1.84899654970657
isogroup111041,-64.2504254954942
isogroup111051,-78.0628108017825
isogroup111077,-95.8394950253065
isogroup111081,-43.788100939238
isogroup111093,-75.4621971976425
isogroup111113,-40.5253435225006
isogroup111116,-38.1584291663478
isogroup111124,0.706637771675341
isogroup111143,-70.4621837944858
isogroup111175,-51.7501192845778
isogroup111186,-0.193515935248738
isogroup111237,-86.0847164493361
isogroup111255,-45.7216978084066
isogroup111286,-63.7044165650852
isogroup111415,1.47845585692095
isogroup111423,-18.8561061542725
isogroup111426,-14.327846501885
isogroup111430,-53.0285490610451
isogroup111459,-75.9503851133057
isogroup111688,-58.3564379631072
isogroup111690,0.218176212222273
isogroup111716,-51.5987924527408
isogroup111805,-57.1451703420921
isogroup111807,-12.6867561420054
isogroup111818,-49.9311980485352
isogroup111882,-7.2159163167952
isogroup111929,-52.1908218716046
isogroup111965,-14.8551618430285
isogroup111984,-0.229811948805537
isogroup111991,-3.51303490421406
isogroup112043,-54.1268608780049
isogroup112147,1.70897999420815
isogroup112176,-35.9747776438605
isogroup112183,-22.0277336757587
isogroup112258,3.24952511079041
isogroup112261,-101.592555259456
isogroup112312,0.57042651204648
isogroup112341,-24.4956926656552
isogroup112373,1.51721029225059
isogroup11241,-0.253150534657989
isogroup112412,-59.1084967869389
isogroup112502,-48.2670183639602
isogroup112511,-18.7619018040254
isogroup112531,3.11282537976965
isogroup112586,-54.4741995890516
isogroup112627,1.39156756239324
isogroup112696,-45.18968167149
isogroup112787,-4.84986627305446
isogroup112882,-65.4603968670721
isogroup112889,-55.3947372464346
isogroup112913,0.273478699748626
isogroup112942,1.11902353803731
isogroup112956,-41.9730633219704
isogroup112971,-51.2296152807176
isogroup112986,2.75210463219723
isogroup112990,-21.4144903126121
isogroup113006,-71.9618437276879
isogroup113115,2.40415388848006
isogroup113141,1.4904725708366
isogroup113149,0.379683812173035
isogroup113179,-29.2420759856219
isogroup113183,-61.2513139951929
isogroup113257,-55.7341819247797
isogroup113282,-52.1320193791875
isogroup113286,-11.9776131223988
isogroup113296,-45.0520114618103
isogroup113392,1.08128255531808
isogroup113419,4.19593210945405
isogroup113433,2.35292391128114
isogroup113436,2.55235259742869
isogroup113511,-19.8506713059516
isogroup113562,-45.1077493443878
isogroup113596,-11.957361536879
isogroup113603,-45.37636127168
isogroup113853,0.159679888867157
isogroup113900,-2.72914617880193
isogroup113955,-43.424627077756
isogroup114019,-1.04721620281597
isogroup114288,-0.0647744577225443
isogroup114367,-0.384455379837973
isogroup114652,-78.6270937774439
isogroup114684,-8.78952596603996
isogroup114763,-11.7253164966686
isogroup115050,-2.07727109474756
isogroup115090,-3.46059894263744
isogroup115953,44.4522725602773
isogroup116182,-2.9288003245283
isogroup116184,-4.33591677449759
isogroup116251,-0.737930426851532
isogroup116707,-99.4567013066977
isogroup116908,1.36757558301464
isogroup116942,1.1229805232047
isogroup117221,-5.32583031594672
isogroup117568,-96.6507654238941
isogroup117608,-93.1464996472476
isogroup117611,-1.7561863730785
isogroup117621,-120.852193975841
isogroup117628,1.08139705290558
isogroup117638,-61.8546529034317
isogroup117724,-11.7177534604571
isogroup117735,-11.3655872057668
isogroup117791,-106.137465004109
isogroup117854,-13.2817814839689
isogroup117930,-1.63110319344136
isogroup117937,-57.9978804218219
isogroup118014,-0.955448512654842
isogroup118116,-25.650904085623
isogroup118147,-0.75935218844708
isogroup118169,-13.7257196723398
isogroup11820,-0.0614434456899059
isogroup118264,-13.4302474183777
isogroup118385,-61.3561116677575
isogroup118395,-56.0411612895059
isogroup118396,1.204740619559
isogroup118458,-15.8023731666447
isogroup118463,-38.4760205037349
isogroup118515,-46.4616751291572
isogroup11854,-1.44234062401686
isogroup118563,-48.1677305253028
isogroup118667,3.64172227176724
isogroup118684,-8.7701554059314
isogroup118752,-73.2401274766182
isogroup118755,0.322357097047689
isogroup118924,-4.3794981309433
isogroup118930,0.771066627753169
isogroup118959,-57.5173247744603
isogroup119307,3.12270253145535
isogroup119743,0.119467525845874
isogroup119895,-121.54223880991
isogroup119920,1.5283525002933
isogroup120029,-20.8790628058861
isogroup120082,-23.3720329352648
isogroup120112,-22.2429495882449
isogroup120123,0.570932174411142
isogroup120177,0.344880189404495
isogroup120182,2.10752369694882
isogroup120193,1.7292467051042
isogroup120216,-22.9387989898681
isogroup120323,2.41138869539276
